Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2021,7,Chiapas,22,Pichucalco,14,El Bosque,4,Bovino,6,Leche,340.61,0,5.2,"1,771.17",0
2021,7,Chiapas,22,Pichucalco,14,El Bosque,10,Guajolote,1,Carne,8.68,6.34,61.40,532.97,1370.00
2021,7,Chiapas,22,Pichucalco,14,El Bosque,10,Guajolote,8,Ganado en pie,11.25,8.21,44.56,501.29,0.00
2021,7,Chiapas,22,Pichucalco,14,El Bosque,12,Ovino,1,Carne,3.55,16.75,41.43,147.09,212.00
2021,7,Chiapas,22,Pichucalco,14,El Bosque,12,Ovino,3,Ganado en pie,6.76,31.89,19.94,134.82,0.00
2021,7,Chiapas,22,Pichucalco,14,El Bosque,14,Porcino,1,Carne,43.86,64.50,30.00,1315.97,680.00
2021,7,Chiapas,22,Pichucalco,14,El Bosque,14,Porcino,3,Ganado en pie,60.77,89.37,20.00,1215.53,0.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,3,Ave,1,Carne,21.47,1.57,37.40,802.98,13677.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,3,Ave,4,Huevo plato,31.88,0,20.02,638.39,0
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,3,Ave,8,Ganado en pie,27.84,2.04,26.50,737.71,0.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,4,Bovino,1,Carne,595.20,206.67,42.14,25081.80,2880.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,4,Bovino,3,Ganado en pie,1150.79,399.58,20.92,24072.90,0.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,4,Bovino,6,Leche,"1,083.20",0,5.27,"5,708.46",0
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,10,Guajolote,1,Carne,7.81,6.22,58.40,456.10,1256.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,10,Guajolote,8,Ganado en pie,10.24,8.15,42.59,436.10,0.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,12,Ovino,1,Carne,2.53,16.75,44.26,111.98,151.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,12,Ovino,3,Ganado en pie,4.86,32.19,21.14,102.75,0.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,14,Porcino,1,Carne,32.43,65.38,35.17,1140.67,496.00
2021,7,Chiapas,22,Pichucalco,25,Chapultenango,14,Porcino,3,Ganado en pie,45.14,91.01,21.50,970.51,0.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,3,Ave,1,Carne,28.49,1.64,37.00,1054.13,17349.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,3,Ave,4,Huevo plato,34.89,0,20.18,703.93,0
2021,7,Chiapas,22,Pichucalco,33,Francisco León,3,Ave,8,Ganado en pie,36.95,2.13,24.51,905.71,0.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,4,Bovino,1,Carne,963.00,209.17,41.81,40262.00,4604.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,4,Bovino,3,Ganado en pie,1860.80,404.17,21.02,39109.50,0.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,4,Bovino,6,Leche,"1,865.20",0,5.2,"9,699.04",0
2021,7,Chiapas,22,Pichucalco,33,Francisco León,10,Guajolote,1,Carne,8.98,6.25,61.41,551.48,1436.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,10,Guajolote,8,Ganado en pie,11.65,8.11,45.59,531.12,0.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,12,Ovino,1,Carne,5.87,16.63,40.84,239.76,353.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,12,Ovino,3,Ganado en pie,11.27,31.93,20.10,226.54,0.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,14,Porcino,1,Carne,46.07,64.16,30.50,1404.91,718.00
2021,7,Chiapas,22,Pichucalco,33,Francisco León,14,Porcino,3,Ganado en pie,63.39,88.29,20.71,1312.93,0.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,1,Abeja,7,Miel,44.47,0,45.53,"2,024.87",0
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,3,Ave,1,Carne,38.60,1.63,37.30,1439.79,23705.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,3,Ave,4,Huevo plato,42.67,0,20,853.4,0
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,3,Ave,8,Ganado en pie,50.15,2.12,26.90,1348.91,0.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,4,Bovino,1,Carne,252.60,213.52,38.20,9650.13,1183.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,4,Bovino,3,Ganado en pie,490.59,414.70,18.49,9071.88,0.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,4,Bovino,6,Leche,330.53,0,5.3,"1,751.81",0
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,10,Guajolote,1,Carne,6.24,6.32,61.41,383.20,987.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,10,Guajolote,8,Ganado en pie,8.02,8.13,45.59,365.66,0.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,12,Ovino,1,Carne,2.96,16.54,41.46,122.73,179.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,12,Ovino,3,Ganado en pie,5.66,31.62,20.14,113.99,0.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,14,Porcino,1,Carne,51.01,64.41,31.11,1586.78,792.00
2021,7,Chiapas,22,Pichucalco,39,Huitiupán,14,Porcino,3,Ganado en pie,70.07,88.47,20.16,1412.74,0.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,1,Abeja,7,Miel,0.75,0,46.4,34.8,0
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,3,Ave,1,Carne,11.54,1.58,37.00,426.98,7297.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,3,Ave,4,Huevo plato,25.9,0,20,517.9,0
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,3,Ave,8,Ganado en pie,14.98,2.05,26.40,395.45,0.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,4,Bovino,1,Carne,168.74,203.79,39.15,6605.96,828.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,4,Bovino,3,Ganado en pie,331.99,400.95,18.17,6031.09,0.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,4,Bovino,6,Leche,651.2,0,5.2,"3,386.24",0
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,10,Guajolote,1,Carne,5.88,6.29,61.21,359.89,935.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,10,Guajolote,8,Ganado en pie,7.60,8.13,46.09,350.26,0.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,14,Porcino,1,Carne,10.88,65.94,32.36,352.06,165.00
2021,7,Chiapas,22,Pichucalco,42,Ixhuatán,14,Porcino,3,Ganado en pie,15.35,93.03,19.30,296.19,0.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,3,Ave,1,Carne,28.96,1.64,38.00,1100.48,17694.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,3,Ave,4,Huevo plato,31.83,0,20.01,636.76,0
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,3,Ave,8,Ganado en pie,37.24,2.10,26.90,1001.71,0.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,4,Bovino,1,Carne,784.28,209.25,41.08,32221.80,3748.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,4,Bovino,3,Ganado en pie,1525.05,406.90,20.58,31381.90,0.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,4,Bovino,6,Leche,"1,917.40",0,5.33,"10,219.70",0
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,10,Guajolote,1,Carne,5.24,6.32,61.20,320.71,829.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,10,Guajolote,8,Ganado en pie,6.76,8.15,45.78,309.50,0.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,12,Ovino,1,Carne,5.22,17.40,43.48,226.94,300.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,12,Ovino,3,Ganado en pie,10.00,33.33,22.05,220.47,0.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,14,Porcino,1,Carne,59.68,64.66,32.17,1920.18,923.00
2021,7,Chiapas,22,Pichucalco,43,Ixtacomitán,14,Porcino,3,Ganado en pie,81.49,88.29,21.27,1733.53,0.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,3,Ave,1,Carne,28.08,1.66,37.80,1061.43,16945.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,3,Ave,4,Huevo plato,30.24,0,20,604.8,0
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,3,Ave,8,Ganado en pie,36.37,2.15,26.80,974.73,0.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,4,Bovino,1,Carne,638.40,220.59,40.75,26015.50,2894.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,4,Bovino,3,Ganado en pie,1231.40,425.50,19.71,24270.60,0.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,4,Bovino,6,Leche,"1,429.40",0,5.27,"7,532.94",0
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,10,Guajolote,1,Carne,7.73,6.34,61.12,472.42,1220.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,10,Guajolote,8,Ganado en pie,10.00,8.20,45.38,453.84,0.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,12,Ovino,1,Carne,8.29,16.48,43.15,357.74,503.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,12,Ovino,3,Ganado en pie,15.89,31.59,21.96,348.94,0.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,14,Porcino,1,Carne,42.63,64.30,32.40,1381.34,663.00
2021,7,Chiapas,22,Pichucalco,45,Ixtapangajoya,14,Porcino,3,Ganado en pie,58.42,88.11,21.36,1248.09,0.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,1,Abeja,7,Miel,34.87,0,45.65,"1,591.77",0
2021,7,Chiapas,22,Pichucalco,47,Jitotol,3,Ave,1,Carne,32.18,1.61,36.10,1161.70,19928.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,3,Ave,4,Huevo plato,42.72,0,20.49,875.22,0
2021,7,Chiapas,22,Pichucalco,47,Jitotol,3,Ave,8,Ganado en pie,41.80,2.10,26.50,1107.83,0.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,4,Bovino,1,Carne,144.40,209.28,39.12,5648.91,690.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,4,Bovino,3,Ganado en pie,283.78,411.28,19.08,5415.16,0.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,4,Bovino,6,Leche,250.65,0,5.3,"1,328.45",0
2021,7,Chiapas,22,Pichucalco,47,Jitotol,10,Guajolote,1,Carne,16.92,6.34,60.40,1022.02,2670.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,10,Guajolote,8,Ganado en pie,21.92,8.21,44.58,977.26,0.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,12,Ovino,1,Carne,2.77,16.49,38.26,105.98,168.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,12,Ovino,3,Ganado en pie,5.33,31.73,17.17,91.50,0.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,14,Porcino,1,Carne,51.88,65.75,29.27,1518.43,789.00
2021,7,Chiapas,22,Pichucalco,47,Jitotol,14,Porcino,3,Ganado en pie,70.61,89.49,19.85,1401.96,0.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,3,Ave,1,Carne,37.55,1.71,37.90,1423.16,21981.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,3,Ave,4,Huevo plato,39.16,0,20,783.2,0
2021,7,Chiapas,22,Pichucalco,48,Juárez,3,Ave,8,Ganado en pie,48.56,2.21,27.10,1316.01,0.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,4,Bovino,1,Carne,2149.80,216.63,41.72,89690.80,9924.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,4,Bovino,3,Ganado en pie,4062.96,409.41,21.07,85589.80,0.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,4,Bovino,6,Leche,"9,614.10",0,5.6,"53,839",0
2021,7,Chiapas,22,Pichucalco,48,Juárez,10,Guajolote,1,Carne,4.81,6.34,62.21,299.21,759.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,10,Guajolote,8,Ganado en pie,6.20,8.17,46.36,287.46,0.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,12,Ovino,1,Carne,18.91,17.44,44.25,836.76,1084.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,12,Ovino,3,Ganado en pie,36.21,33.40,22.54,816.27,0.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,14,Porcino,1,Carne,159.86,66.33,34.16,5460.14,2410.00
2021,7,Chiapas,22,Pichucalco,48,Juárez,14,Porcino,3,Ganado en pie,217.52,90.26,21.54,4686.41,0.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,3,Ave,1,Carne,37.10,1.63,37.80,1402.38,22747.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,3,Ave,4,Huevo plato,41.93,0,20.35,853.09,0
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,3,Ave,8,Ganado en pie,48.15,2.12,26.80,1290.46,0.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,4,Bovino,1,Carne,6190.27,213.74,42.63,263889.00,28962.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,4,Bovino,3,Ganado en pie,11692.50,403.72,21.84,255362.00,0.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,4,Bovino,6,Leche,"16,644.60",0,5.62,"93,542.50",0
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,10,Guajolote,1,Carne,7.56,6.28,61.43,464.43,1204.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,10,Guajolote,8,Ganado en pie,9.80,8.14,44.56,436.70,0.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,12,Ovino,1,Carne,8.93,17.11,43.83,391.42,522.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,12,Ovino,3,Ganado en pie,17.11,32.78,22.16,379.15,0.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,14,Porcino,1,Carne,52.33,68.58,33.43,1749.60,763.00
2021,7,Chiapas,22,Pichucalco,62,Ostuacán,14,Porcino,3,Ganado en pie,72.20,94.63,21.59,1558.60,0.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,1,Abeja,7,Miel,0.68,0,46,31.28,0
2021,7,Chiapas,22,Pichucalco,67,Pantepec,3,Ave,1,Carne,9.62,1.63,37.90,364.60,5901.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,3,Ave,4,Huevo plato,21.99,0,20,439.8,0
2021,7,Chiapas,22,Pichucalco,67,Pantepec,3,Ave,8,Ganado en pie,12.49,2.12,26.40,329.68,0.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,4,Bovino,1,Carne,123.12,207.62,38.76,4772.28,593.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,4,Bovino,3,Ganado en pie,240.92,406.27,18.97,4571.39,0.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,4,Bovino,6,Leche,221.9,0,5.37,"1,191.60",0
2021,7,Chiapas,22,Pichucalco,67,Pantepec,10,Guajolote,1,Carne,1.81,6.24,63.49,114.91,290.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,10,Guajolote,8,Ganado en pie,2.35,8.10,46.31,108.83,0.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,12,Ovino,1,Carne,1.94,16.87,39.23,76.11,115.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,12,Ovino,3,Ganado en pie,3.72,32.35,19.13,71.15,0.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,14,Porcino,1,Carne,18.48,65.30,30.39,561.64,283.00
2021,7,Chiapas,22,Pichucalco,67,Pantepec,14,Porcino,3,Ganado en pie,25.39,89.72,20.20,512.79,0.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,3,Ave,1,Carne,38.18,1.63,37.30,1424.12,23366.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,3,Ave,4,Huevo plato,42.25,0,20,845,0
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,3,Ave,8,Ganado en pie,49.61,2.12,26.60,1319.62,0.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,4,Bovino,1,Carne,6380.74,218.12,42.57,271648.00,29253.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,4,Bovino,3,Ganado en pie,11906.10,407.00,21.91,260838.00,0.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,4,Bovino,6,Leche,"14,550.80",0,5.62,"81,775.50",0
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,10,Guajolote,1,Carne,7.11,6.33,61.30,435.85,1124.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,10,Guajolote,8,Ganado en pie,9.22,8.20,45.40,418.58,0.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,12,Ovino,1,Carne,18.61,17.20,43.72,813.70,1082.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,12,Ovino,3,Ganado en pie,35.68,32.98,22.42,800.05,0.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,14,Porcino,1,Carne,187.90,66.63,33.41,6276.80,2820.00
2021,7,Chiapas,22,Pichucalco,68,Pichucalco,14,Porcino,3,Ganado en pie,259.99,92.20,21.05,5473.82,0.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,1,Abeja,7,Miel,14.07,0,45.56,641.02,0
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,3,Ave,1,Carne,34.61,1.67,34.70,1200.97,20743.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,3,Ave,4,Huevo plato,47.99,0,20.27,972.69,0
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,3,Ave,8,Ganado en pie,44.83,2.16,25.10,1125.15,0.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,4,Bovino,1,Carne,248.80,203.27,37.16,9245.51,1224.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,4,Bovino,3,Ganado en pie,490.65,400.86,17.86,8761.93,0.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,4,Bovino,6,Leche,349.09,0,5.38,"1,878.10",0
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,10,Guajolote,1,Carne,11.24,6.22,62.09,697.87,1808.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,10,Guajolote,8,Ganado en pie,14.65,8.10,45.67,669.11,0.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,12,Ovino,1,Carne,8.32,16.95,38.53,320.57,491.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,12,Ovino,3,Ganado en pie,15.95,32.48,19.75,315.05,0.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,14,Porcino,1,Carne,55.06,64.78,28.65,1577.47,850.00
2021,7,Chiapas,22,Pichucalco,72,Pueblo Nuevo Solistahuacán,14,Porcino,3,Ganado en pie,76.24,89.69,19.55,1490.69,0.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,3,Ave,1,Carne,10.35,1.64,37.40,387.08,6325.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,3,Ave,4,Huevo plato,22.53,0,20,450.6,0
2021,7,Chiapas,22,Pichucalco,73,Rayón,3,Ave,8,Ganado en pie,13.40,2.12,26.41,353.88,0.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,4,Bovino,1,Carne,62.02,210.95,37.05,2297.78,294.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,4,Bovino,3,Ganado en pie,120.46,409.73,17.74,2137.14,0.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,4,Bovino,6,Leche,191.7,0,5.29,"1,014.09",0
2021,7,Chiapas,22,Pichucalco,73,Rayón,10,Guajolote,1,Carne,2.49,6.26,61.59,153.36,398.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,10,Guajolote,8,Ganado en pie,3.21,8.07,44.73,143.59,0.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,14,Porcino,1,Carne,24.88,66.17,29.93,744.68,376.00
2021,7,Chiapas,22,Pichucalco,73,Rayón,14,Porcino,3,Ganado en pie,34.57,91.94,19.34,668.50,0.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,3,Ave,1,Carne,39.50,1.67,37.20,1469.40,23701.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,3,Ave,4,Huevo plato,41.18,0,20.35,837.93,0
2021,7,Chiapas,22,Pichucalco,74,Reforma,3,Ave,8,Ganado en pie,51.17,2.16,27.00,1381.58,0.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,4,Bovino,1,Carne,3570.32,215.74,41.22,147184.00,16549.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,4,Bovino,3,Ganado en pie,6738.97,407.21,20.89,140803.00,0.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,4,Bovino,6,Leche,"10,895.90",0,5.6,"61,017",0
2021,7,Chiapas,22,Pichucalco,74,Reforma,10,Guajolote,1,Carne,6.64,6.34,61.41,407.76,1047.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,10,Guajolote,8,Ganado en pie,8.56,8.18,44.59,381.65,0.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,12,Ovino,1,Carne,16.90,17.37,45.25,764.76,973.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,12,Ovino,3,Ganado en pie,32.39,33.29,22.75,736.85,0.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,14,Porcino,1,Carne,102.95,64.75,33.25,3422.92,1590.00
2021,7,Chiapas,22,Pichucalco,74,Reforma,14,Porcino,3,Ganado en pie,142.07,89.35,22.05,3132.86,0.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,1,Abeja,7,Miel,66.8,0,45.54,"3,042.10",0
2021,7,Chiapas,22,Pichucalco,81,Simojovel,3,Ave,1,Carne,34.98,1.59,37.14,1299.06,22031.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,3,Ave,4,Huevo plato,36.36,0,20,727.2,0
2021,7,Chiapas,22,Pichucalco,81,Simojovel,3,Ave,8,Ganado en pie,45.42,2.06,26.34,1196.52,0.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,4,Bovino,1,Carne,200.80,196.29,38.91,7813.29,1023.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,4,Bovino,3,Ganado en pie,400.79,391.78,18.80,7535.25,0.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,4,Bovino,6,Leche,287.72,0,5.4,"1,553.69",0
2021,7,Chiapas,22,Pichucalco,81,Simojovel,10,Guajolote,1,Carne,3.05,6.28,61.44,187.38,486.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,10,Guajolote,8,Ganado en pie,3.94,8.11,45.50,179.26,0.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,12,Ovino,1,Carne,2.69,16.71,42.94,115.52,161.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,12,Ovino,3,Ganado en pie,5.15,31.99,20.07,103.36,0.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,14,Porcino,1,Carne,31.44,65.91,30.19,949.11,477.00
2021,7,Chiapas,22,Pichucalco,81,Simojovel,14,Porcino,3,Ganado en pie,43.81,91.84,19.51,854.82,0.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,3,Ave,1,Carne,29.36,1.66,37.50,1101.01,17735.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,3,Ave,4,Huevo plato,36.89,0,20,737.8,0
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,3,Ave,8,Ganado en pie,38.07,2.15,26.50,1008.97,0.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,4,Bovino,1,Carne,1520.50,206.39,39.95,60746.10,7367.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,4,Bovino,3,Ganado en pie,2915.36,395.73,18.98,55346.30,0.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,4,Bovino,6,Leche,"4,869.20",0,5.4,"26,293.70",0
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,10,Guajolote,1,Carne,6.40,6.30,59.41,380.22,1016.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,10,Guajolote,8,Ganado en pie,8.30,8.17,42.58,353.45,0.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,12,Ovino,1,Carne,6.77,17.23,41.16,278.63,393.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,12,Ovino,3,Ganado en pie,12.98,33.03,20.42,265.05,0.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,14,Porcino,1,Carne,63.09,68.35,33.80,2132.16,923.00
2021,7,Chiapas,22,Pichucalco,84,Solosuchiapa,14,Porcino,3,Ganado en pie,86.37,93.58,20.89,1804.14,0.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,3,Ave,1,Carne,28.74,1.70,37.90,1089.27,16955.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,3,Ave,4,Huevo plato,40.97,0,20,819.4,0
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,3,Ave,8,Ganado en pie,37.30,2.20,27.00,1007.03,0.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,4,Bovino,1,Carne,1039.77,208.66,40.62,42232.80,4983.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,4,Bovino,3,Ganado en pie,2007.85,402.94,20.72,41594.20,0.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,4,Bovino,6,Leche,"2,444.89",0,5.3,"12,957.90",0
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,10,Guajolote,1,Carne,5.85,6.30,60.61,354.54,929.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,10,Guajolote,8,Ganado en pie,7.60,8.18,45.06,342.43,0.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,12,Ovino,1,Carne,3.68,16.73,43.81,161.21,220.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,12,Ovino,3,Ganado en pie,7.06,32.09,20.75,146.53,0.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,14,Porcino,1,Carne,52.07,67.10,30.56,1591.07,776.00
2021,7,Chiapas,22,Pichucalco,88,Sunuapa,14,Porcino,3,Ganado en pie,71.55,92.20,20.41,1460.17,0.00
2021,7,Chiapas,22,Pichucalco,90,Tapalapa,3,Ave,1,Carne,15.63,1.61,36.80,575.19,9679.00
2021,7,Chiapas,22,Pichucalco,90,Tapalapa,3,Ave,4,Huevo plato,21.33,0,20,426.6,0
